Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
Big-10,Riley Till,JR,F,Iowa,18,91,14,4,3,5,4,15,12,0.333,0.333,,0.364,0.7,0.8,0.2,0.2,0.3,6.1,0.1,-2.1
Big-10,Xavier Tillman,JR,F,Michigan State,31,995,320,93,37,65,61,81,425,0.55,0.608,0.26,0.667,13.7,10.3,3,1.2,2.1,26.5,5.8,12.6
Big-10,Joshua Tomaic,JR,F,Maryland,16,71,8,0,0,1,0,12,18,0.727,0.889,0,0.5,1.1,0.5,0,0,0.1,12.2,0.3,2.3
Big-10,Joe Toussaint,FR,G,Iowa,31,554,62,90,36,2,62,62,201,0.378,0.399,0.297,0.831,6.5,2,2.9,1.2,0.1,13.9,1,1.4
Big-10,D'Mitrik Trice,JR,G,Wisconsin,31,998,125,131,24,4,53,37,305,0.38,0.384,0.376,0.745,9.8,4,4.2,0.8,0.1,15.2,3.1,4.9
Big-10,A.J. Turner,SR,F,Northwestern,30,731,64,46,13,9,16,32,152,0.361,0.439,0.274,0.606,5.1,2.1,1.5,0.4,0.3,8.5,0.6,0.8
Big-10,Tyler Underwood,JR,G,Illinois,14,48,3,5,0,0,1,4,9,0.222,0,0.333,0.6,0.6,0.2,0.4,0,0,5.6,0.1,-5.1
Big-10,Travis Valmon,SR,G,Maryland,7,8,0,0,0,0,0,0,4,0.5,0,1,0.5,0.6,0,0,0,0,19.6,0,7.5
Big-10,Noah Vedral,SO,G,Nebraska,1,3,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,-34.9,0,-34.3
Big-10,Franz Wagner,FR,G,Michigan,27,831,151,27,34,16,40,68,312,0.452,0.61,0.311,0.833,11.6,5.6,1,1.3,0.6,16.8,2.8,6.8
Big-10,Tyler Wahl,FR,F,Wisconsin,31,478,82,32,20,5,33,64,81,0.43,0.549,0.214,0.389,2.6,2.6,1,0.6,0.2,9,0.9,1.9
Big-10,CJ Walker,JR,G,Ohio State,31,899,96,107,40,2,54,77,271,0.427,0.493,0.321,0.812,8.7,3.1,3.5,1.3,0.1,14.6,3.2,5.2
Big-10,Brock Washington,SO,G,Michigan State,8,19,7,1,0,0,4,0,7,0.2,0.2,0.2,1,0.9,0.9,0.1,0,0,0,-0.1,-15.7
Big-10,Duane Washington,SO,G,Ohio State,28,698,77,40,11,2,37,31,321,0.403,0.414,0.393,0.833,11.5,2.8,1.4,0.4,0.1,16.2,2.5,6.1
Big-10,Mike Watkins,SR,F,Penn State,30,630,228,15,25,66,32,67,290,0.545,0.553,0,0.565,9.7,7.6,0.5,0.8,2.2,27.2,3.2,7.9
Big-10,Rocket Watts,FR,G,Michigan State,27,602,63,45,13,0,38,44,244,0.389,0.5,0.281,0.8,9,2.3,1.7,0.5,0,10.9,1.3,1.2
Big-10,Andre Wesson,SR,F,Ohio State,29,896,113,56,9,12,43,75,267,0.462,0.505,0.422,0.8,9.2,3.9,1.9,0.3,0.4,13.7,3.1,6
Big-10,Kaleb Wesson,JR,F,Ohio State,31,915,288,60,23,31,77,96,434,0.444,0.455,0.425,0.731,14,9.3,1.9,0.7,1,23.3,4.7,9
Big-10,Aaron Wheeler,SO,F,Purdue,31,551,129,29,20,11,30,59,112,0.257,0.34,0.216,0.85,3.6,4.2,0.9,0.6,0.4,8.1,0.9,1.6
Big-10,Jamari Wheeler,JR,G,Penn State,31,804,91,99,48,5,54,80,118,0.469,0.517,0.389,0.583,3.8,2.9,3.2,1.5,0.2,10.4,1.8,2.9
Big-10,Joe Wieskamp,SO,G,Iowa,31,1007,188,49,32,15,50,45,435,0.427,0.492,0.347,0.856,14,6.1,1.6,1,0.5,18.5,3.4,5.9
Big-10,Aaron Wiggins,SO,G,Maryland,31,886,151,44,26,13,50,48,322,0.377,0.451,0.317,0.717,10.4,4.9,1.4,0.8,0.4,14,2.4,5.2
Big-10,Da'Monte Williams,JR,G,Illinois,31,670,113,41,21,11,22,42,86,0.347,0.448,0.283,0.7,2.8,3.6,1.3,0.7,0.4,9.2,1.6,4.5
Big-10,Tre' Williams,FR,G,Minnesota,31,503,66,27,10,7,24,46,95,0.282,0.298,0.27,0.615,3.1,2.1,0.9,0.3,0.2,5,0.4,-0.3
Big-10,Trevion Williams,SO,F,Purdue,31,668,237,45,20,13,51,72,356,0.515,0.521,0.333,0.479,11.5,7.6,1.5,0.6,0.4,27.6,3.3,8.9
Big-10,Payton Willis,JR,G,Minnesota,28,820,98,53,21,8,17,44,241,0.382,0.446,0.356,0.75,8.6,3.5,1.9,0.8,0.3,13.3,2.4,5.8
Big-10,Luke Wilson,JR,G,Michigan,5,11,1,1,0,0,0,0,3,0.143,0,0.2,,0.6,0.2,0.2,0,0,-4.7,0,-15.3
Big-10,Cassius Winston,SR,G,Michigan State,30,980,75,176,36,1,96,59,558,0.448,0.459,0.432,0.852,18.6,2.5,5.9,1.2,0,23,5,8.9
Big-10,Jared Wulbrun,SO,G,Purdue,9,17,0,2,0,0,2,0,3,0.5,,0.5,,0.3,0,0.2,0,0,5,0,-2.9
Big-10,Akwasi Yeboah,SR,G,Rutgers,31,739,150,28,24,15,38,66,303,0.435,0.504,0.352,0.781,9.8,4.8,0.9,0.8,0.5,18.7,3.2,7.1
Big-10,Jacob Young,JR,G,Rutgers,30,638,80,56,31,1,63,44,255,0.413,0.463,0.277,0.591,8.5,2.7,1.9,1,0,13.4,1.4,1.2
Big-10,Kyle Young,JR,F,Ohio State,25,573,144,23,8,13,14,48,188,0.585,0.636,0.154,0.656,7.5,5.8,0.9,0.3,0.5,20.6,2.9,8
Big-10,Ryan Young,FR,G,Northwestern,31,797,190,46,15,15,43,64,280,0.535,0.581,0.143,0.67,9,6.1,1.5,0.5,0.5,18.8,2.5,4
Big-10,Eric Zalewski,JR,G,Northwestern,2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0
Big-East,James Akinjo,SO,G,Georgetown,7,215,21,31,14,0,16,12,94,0.337,0.393,0.242,0.813,13.4,3,4.4,2,0,16.3,0.5,2.9
Big-East,Galen Alexander,JR,F,Georgetown,9,112,24,3,2,2,11,12,38,0.429,0.417,0.438,0.636,4.2,2.7,0.3,0.2,0.2,10.1,0.1,-0.7
Big-East,Ty-Shon Alexander,JR,G,Creighton,31,1076,156,72,41,8,42,53,524,0.431,0.469,0.399,0.86,16.9,5,2.3,1.3,0.3,21.5,4.8,7.7
Big-East,Terrell Allen,SR,G,Georgetown,32,956,76,128,40,1,72,82,304,0.448,0.462,0.404,0.779,9.5,2.4,4,1.3,0,13.5,2,2
Big-East,Sacar Anim,SR,F,Marquette,30,1005,122,43,31,8,52,56,393,0.425,0.444,0.392,0.674,13.1,4.1,1.4,1,0.3,14.3,2.6,3.4
Big-East,Bryan Antoine,FR,G,Villanova,16,87,6,5,3,0,2,14,18,0.304,0.625,0.133,1,1.1,0.4,0.3,0.2,0,4.4,0.1,-3.8
Big-East,Chris Arcidiacono,FR,G,Villanova,8,20,0,2,2,0,4,3,3,0.167,,0.167,,0.4,0,0.3,0.3,0,-8.2,-0.1,-14
Big-East,Asiah Avent,SR,G,Seton Hall,6,8,0,0,0,0,0,1,1,,,,0.5,0.2,0,0,0,0,1.9,0,-4.6
Big-East,Chuma Azinge,FR,G,Georgetown,5,11,0,0,0,0,0,1,1,0,0,,0.5,0.2,0,0,0,0,-2.7,0,-8.9
Big-East,Henry Baddley,SR,G,Butler,25,352,35,4,18,4,4,26,80,0.5,0.63,0.4,0.364,3.2,1.4,0.2,0.7,0.2,13.2,1.2,6.1
Big-East,Brendan Bailey,SO,F,Marquette,30,762,157,34,18,22,23,75,214,0.406,0.444,0.383,0.6,7.1,5.2,1.1,0.6,0.7,13.8,2.3,5.4
Big-East,Kamar Baldwin,SR,G,Butler,31,981,143,101,34,17,62,57,503,0.419,0.457,0.331,0.85,16.2,4.6,3.3,1.1,0.5,21.9,4.2,7.9
Big-East,Mitchell Ballock,JR,G,Creighton,31,1115,165,95,24,10,28,42,368,0.439,0.455,0.435,0.744,11.9,5.3,3.1,0.8,0.3,17.1,4.2,8
Big-East,Khalif Battle,FR,G,Butler,24,264,25,13,10,0,18,32,72,0.333,0.375,0.302,0.643,3,1,0.5,0.4,0,5.8,0.3,-3.1
Big-East,Saddiq Bey,SO,F,Villanova,31,1051,147,74,24,12,46,77,499,0.477,0.5,0.451,0.769,16.1,4.7,2.4,0.8,0.4,21.6,4.9,8.1
Big-East,Christian Bishop,SO,F,Creighton,31,669,163,41,21,35,47,93,268,0.592,0.59,1,0.579,8.6,5.3,1.3,0.7,1.1,21.1,2.8,5.1
Big-East,Dahmir Bishop,FR,G,Xavier,10,120,25,9,2,0,7,10,16,0.179,0.273,0.118,0.308,1.6,2.5,0.9,0.2,0,-0.1,-0.1,-5.9
Big-East,Jahvon Blair,JR,G,Georgetown,31,819,95,61,22,0,43,37,335,0.361,0.417,0.326,0.869,10.8,3.1,2,0.7,0,13.9,1.8,2.9
Big-East,Darnell Brodie,SO,F,Seton Hall,3,18,2,0,1,0,1,2,2,0.5,0.5,,,0.7,0.7,0,0.3,0,4.6,0,-3.7
Big-East,Jaylen Butz,JR,F,DePaul,31,845,166,25,36,21,69,75,313,0.593,0.596,0,0.5,10.1,5.4,0.8,1.2,0.7,16.7,2.2,2.4
Big-East,Jamal Cain,JR,F,Marquette,30,552,125,24,19,11,29,48,156,0.483,0.574,0.382,0.719,5.2,4.2,0.8,0.6,0.4,15,1.8,5
Big-East,Myles Cale,JR,G,Seton Hall,30,691,112,26,31,3,32,52,180,0.387,0.494,0.284,0.583,6,3.7,0.9,1,0.1,10.2,1.4,2.7
Big-East,Flynn Cameron,SO,G,DePaul,11,80,13,4,4,0,6,8,25,0.435,0.538,0.3,0.333,2.3,1.2,0.4,0.4,0,9.7,0.1,1.3
Big-East,Jett Canfield,SO,G,Creighton,21,128,6,12,5,0,2,10,16,0.294,0.333,0.273,0.75,0.8,0.3,0.6,0.2,0,7,0.2,1
Big-East,David Caraher,SO,G,St. John's (NY),32,470,63,32,15,1,19,42,139,0.403,0.529,0.25,0.781,4.3,2,1,0.5,0,12,1.1,0.5
Big-East,Brendan Carney,FR,G,Marquette,3,3,0,0,0,0,0,0,3,1,,1,,1,0,0,0,0,54.1,0,37.8
Big-East,Jason Carter,JR,F,Xavier,32,940,157,45,23,22,51,61,221,0.399,0.436,0.317,0.709,6.9,4.9,1.4,0.7,0.7,10.8,2,2.8
Big-East,Julian Champagnie,FR,G,St. John's (NY),32,819,208,24,39,26,38,54,318,0.453,0.511,0.312,0.754,9.9,6.5,0.8,1.2,0.8,18.6,2.9,4.6
Big-East,Spencer Cody,SO,G,Xavier,2,2,1,1,0,0,0,2,0,,,,,0,0.5,0.5,0,0,11.3,0,-3.7
Big-East,Justin Cole,SR,C,St. John's (NY),8,18,1,0,1,0,2,2,2,0.5,0.5,,,0.3,0.1,0,0.1,0,-1.2,0,-7.9
Big-East,Jalen Coleman-Lands,JR,G,DePaul,32,969,87,37,22,3,45,80,356,0.363,0.429,0.321,0.819,11.1,2.7,1.2,0.7,0.1,10.5,1.9,0.8
Big-East,Dhamir Cosby-Roundtree,JR,F,Villanova,29,223,64,10,6,4,12,33,44,0.69,0.69,,0.571,1.5,2.2,0.3,0.2,0.1,14.5,0.8,3.1
Big-East,Christian David,JR,G,Butler,17,238,31,10,6,2,7,31,45,0.389,0.615,0.261,0.688,2.6,1.8,0.6,0.4,0.1,9.5,0.6,3.7
Big-East,Tommy Dempsey,FR,G,Providence,6,8,1,2,0,0,1,0,3,1,,1,,0.5,0.2,0.3,0,0,25.2,0,10.8
Big-East,Alpha Diallo,SR,G,Providence,31,1013,241,77,48,29,92,80,436,0.414,0.45,0.313,0.632,14.1,7.8,2.5,1.5,0.9,18.8,3.3,5.8
Big-East,Campbell Donovan,JR,G,Butler,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-5.2
Big-East,David Duke,SO,G,Providence,31,997,129,97,48,11,68,90,372,0.409,0.403,0.42,0.793,12,4.2,3.1,1.5,0.4,16.2,3.5,5.7
Big-East,Rasheem Dunn,JR,G,St. John's (NY),29,833,109,100,30,0,57,44,346,0.377,0.429,0.224,0.769,11.9,3.8,3.4,1,0,14.9,2.1,2
Big-East,Marcellus Earlington,SO,F,St. John's (NY),32,583,151,19,32,9,28,89,289,0.462,0.498,0.279,0.648,9,4.7,0.6,1,0.3,20.8,2.2,3.3
Big-East,Greg Elliott,SO,G,Marquette,24,454,60,32,16,3,22,28,122,0.436,0.458,0.413,0.724,5.1,2.5,1.3,0.7,0.1,12.8,1.2,4.3
Big-East,Brendan Favre,SO,G,DePaul,3,4,0,0,0,0,0,0,2,0.5,1,0,,0.7,0,0,0,0,14.3,0,-3
Big-East,LJ Figueroa,JR,G,St. John's (NY),32,907,143,67,62,17,49,92,465,0.379,0.391,0.365,0.663,14.5,4.5,2.1,1.9,0.5,18.8,3,6.3
Big-East,Andrew Fonts,JR,G,Providence,12,20,2,2,1,0,1,4,9,0.25,0,0.286,0.75,0.8,0.2,0.2,0.1,0,12.2,0.1,-3.6
Big-East,Zach Freemantle,FR,F,Xavier,32,658,137,18,17,22,28,64,241,0.46,0.482,0.353,0.789,7.5,4.3,0.6,0.5,0.7,17.2,2.4,4.1
Big-East,Devin Gage,JR,G,DePaul,12,194,12,20,15,3,18,17,54,0.463,0.464,0.462,0.714,4.5,1,1.7,1.3,0.3,12.7,0.4,3
Big-East,Greg Gantt,FR,F,Providence,27,338,62,9,19,7,20,46,69,0.431,0.5,0.3,0.684,2.6,2.3,0.3,0.7,0.3,10.7,0.8,2.2
Big-East,Tommy Gardiner,SO,F,Marquette,4,5,0,0,0,0,0,0,2,0.5,1,0,,0.5,0,0,0,0,11.4,0,-3.5
Big-East,Myron Gardner,FR,F,Georgetown,8,83,23,5,0,4,7,10,25,0.364,0.421,0,0.818,3.1,2.9,0.6,0,0.5,12.1,0.1,-1.7
Big-East,Romaro Gill,SR,C,Seton Hall,30,734,169,4,8,95,33,85,234,0.628,0.628,,0.675,7.8,5.6,0.1,0.3,3.2,20.2,3,6.6
Big-East,Collin Gillespie,JR,G,Villanova,31,1058,114,138,38,2,60,70,469,0.406,0.457,0.357,0.817,15.1,3.7,4.5,1.2,0.1,19.2,4.3,6.1
Big-East,Bryce Golden,SO,F,Butler,31,664,120,35,15,4,41,93,246,0.503,0.578,0.244,0.686,7.9,3.9,1.1,0.5,0.1,16.4,2.3,2.5
Big-East,Quentin Goodin,SR,G,Xavier,30,783,61,93,28,3,60,58,179,0.341,0.405,0.284,0.612,6,2,3.1,0.9,0.1,7.7,1,-0.1
Big-East,Darious Hall,SO,F,DePaul,32,586,137,22,19,5,43,64,143,0.381,0.42,0.071,0.568,4.5,4.3,0.7,0.6,0.2,8.5,0.7,-1.7
Big-East,Myles Hanson,JR,G,Xavier,3,6,1,0,0,1,0,0,2,1,1,,0,0.7,0.3,0,0,0.3,25,0,14.1
Big-East,Markeese Hastings,FR,F,Butler,7,19,8,0,0,1,0,0,7,0.333,1,0.2,0.5,1,1.1,0,0,0.1,20.5,0.1,5.2
Big-East,Mustapha Heron,SR,G,St. John's (NY),21,521,50,33,11,6,34,54,289,0.385,0.384,0.385,0.827,13.8,2.4,1.6,0.5,0.3,16.5,1.6,2.6
Big-East,Emmitt Holt,SR,F,Providence,27,412,100,17,9,8,15,26,129,0.455,0.493,0.375,0.73,4.8,3.7,0.6,0.3,0.3,17,1.6,4.2
Big-East,Markus Howard,SR,G,Marquette,29,963,101,95,27,1,98,70,806,0.422,0.434,0.412,0.847,27.8,3.5,3.3,0.9,0,29.2,5.8,11
Big-East,Timothy Ighoefe,FR,C,Georgetown,12,113,32,1,3,4,7,20,30,0.524,0.524,,0.571,2.5,2.7,0.1,0.3,0.3,13.3,0.3,-1.4
Big-East,Markese Jacobs,FR,G,DePaul,21,195,7,3,6,1,14,17,67,0.351,0.421,0.316,0.536,3.2,0.3,0.1,0.3,0,6.3,0.1,-5.3
Big-East,Dontarius James,SO,F,Xavier,16,119,28,5,2,1,9,9,22,0.333,0.6,0.25,0.4,1.4,1.8,0.3,0.1,0.1,6.7,0.1,-1.1
Big-East,Damien Jefferson,JR,G,Creighton,30,812,165,43,19,5,35,49,283,0.533,0.615,0.217,0.635,9.4,5.5,1.4,0.6,0.2,17.1,2.7,3.9
Big-East,Theo John,JR,F,Marquette,30,626,156,22,13,55,27,81,154,0.549,0.549,,0.56,5.1,5.2,0.7,0.4,1.8,16.5,2.2,4.9
Big-East,Jayce Johnson,SR,C,Marquette,27,397,155,11,2,15,22,68,103,0.629,0.629,,0.5,3.8,5.7,0.4,0.1,0.6,16.8,1.5,1.8
Big-East,Kelvin Jones,SR,C,Creighton,28,313,102,13,10,14,26,65,84,0.551,0.551,,0.471,3,3.6,0.5,0.4,0.5,15.3,1,0.2
Big-East,Tyrique Jones,SR,F,Xavier,32,902,353,47,31,34,57,77,447,0.557,0.557,,0.592,14,11,1.5,1,1.1,29.1,5.1,9.4
Big-East,Michael Kennedy,FR,F,Marquette,3,3,1,1,0,0,0,0,0,0,,0,,0,0.3,0.3,0,0,13.5,0,4
Big-East,Kevin Koehn,JR,G,Villanova,2,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.7
Big-East,Josh LeBlanc,SO,F,Georgetown,6,115,16,2,4,8,7,9,43,0.593,0.609,0.5,0.6,7.2,2.7,0.3,0.7,1.3,18.2,0.3,5.8
Big-East,Oscar Lopez,FR,G,DePaul,21,178,26,19,2,2,22,25,18,0.241,0.304,0,0.444,0.9,1.2,0.9,0.1,0.1,-2.5,-0.3,-8
Big-East,Denzel Mahoney,JR,G,Creighton,21,472,66,14,19,2,29,45,251,0.421,0.468,0.358,0.838,12,3.1,0.7,0.9,0.1,19.4,1.7,4.2
Big-East,Jason Malonga,JR,G,DePaul,5,9,3,0,0,0,0,1,2,0.25,0.25,,,0.4,0.6,0,0,0,3,0,-13.4
Big-East,Sandro Mamukelashvili,JR,F,Seton Hall,20,522,119,27,10,12,28,48,238,0.54,0.585,0.434,0.658,11.9,6,1.4,0.5,0.6,21.6,2.3,7.1
Big-East,Naji Marshall,JR,F,Xavier,31,1106,195,124,39,13,104,82,522,0.445,0.535,0.286,0.71,16.8,6.3,4,1.3,0.4,18.7,3.9,6.5
Big-East,Mac McClung,SO,G,Georgetown,21,563,65,51,29,4,37,38,330,0.394,0.431,0.323,0.802,15.7,3.1,2.4,1.4,0.2,21,1.9,5.5
Big-East,Sean McDermott,SR,F,Butler,31,1021,195,32,21,13,21,42,362,0.474,0.628,0.394,0.868,11.7,6.3,1,0.7,0.4,20.1,5,9.2
Big-East,Koby McEwen,JR,G,Marquette,29,829,145,94,17,2,82,96,276,0.332,0.381,0.292,0.851,9.5,5,3.2,0.6,0.1,10.5,1.7,0.8
Big-East,Quincy McKnight,SR,G,Seton Hall,30,922,100,161,45,5,68,63,356,0.414,0.459,0.346,0.85,11.9,3.3,5.4,1.5,0.2,19.3,3.9,6.8
Big-East,Shereef Mitchell,FR,G,Creighton,27,372,38,39,20,1,23,38,74,0.446,0.528,0.083,0.682,2.7,1.4,1.4,0.7,0,9.8,0.7,0.9
Big-East,Kris Monroe,SO,F,Providence,6,45,9,1,3,1,1,3,8,0.375,1,0.286,0,1.3,1.5,0.2,0.5,0.2,10.9,0.1,1.8
Big-East,Bryce Moore,SR,G,Xavier,31,444,30,14,17,2,12,45,79,0.298,0.357,0.286,0.818,2.5,1,0.5,0.5,0.1,5.3,0.7,0.3
Big-East,Charlie Moore,JR,G,DePaul,32,1140,106,196,49,2,112,81,497,0.376,0.413,0.317,0.811,15.5,3.3,6.1,1.5,0.1,16.1,3,2.8
Big-East,Justin Moore,FR,G,Villanova,31,926,96,58,22,8,55,48,351,0.418,0.441,0.396,0.714,11.3,3.1,1.9,0.7,0.3,13.6,2.3,3.3
Big-East,Ed Morrow,SR,F,Marquette,16,191,54,5,4,10,16,23,55,0.467,0.467,,0.65,3.4,3.4,0.3,0.3,0.6,14,0.4,0.1
Big-East,Jagan Mosely,SR,G,Georgetown,32,1115,144,117,40,9,67,67,263,0.5,0.581,0.394,0.835,8.2,4.5,3.7,1.3,0.3,13.5,2.7,4.2
Big-East,John-Michael Mulloy,FR,F,Butler,16,76,19,2,0,1,5,11,10,0.375,0.375,,1,0.6,1.2,0.1,0,0.1,6.9,0.1,-4.4
Big-East,George Muresan,SR,F,Georgetown,19,85,11,1,1,1,5,10,10,0.2,0.2,,1,0.5,0.6,0.1,0.1,0.1,1.5,0,-4.9
Big-East,Anthony Nelson,SO,G,Seton Hall,27,337,24,61,13,0,38,31,74,0.438,0.49,0.267,0.609,2.7,0.9,2.3,0.5,0,8.6,0.4,-0.6
Big-East,Jimmy Nichols,SO,F,Providence,5,59,11,2,1,2,4,8,11,0.385,0.556,0,0.333,2.2,2.2,0.4,0.2,0.4,4.1,0,-4.9
Big-East,Bryce Nze,JR,F,Butler,31,889,204,42,27,20,63,78,286,0.629,0.635,0.4,0.597,9.2,6.6,1.4,0.9,0.6,19.2,3.5,5.7
Big-East,Thomas O'Connell,SR,G,St. John's (NY),7,12,2,0,1,0,2,0,0,0,0,0,,0,0.3,0,0.1,0,-9.5,-0.1,-12.7
Big-East,Ike Obiagu,SO,C,Seton Hall,30,315,60,1,4,36,30,55,72,0.676,0.676,,0.579,2.4,2,0,0.1,1.2,11.6,0.6,0.5
Big-East,Nick Ongenda,FR,C,DePaul,27,266,54,7,6,23,11,57,73,0.638,0.638,,0.565,2.7,2,0.3,0.2,0.9,16.5,0.9,2.4
Big-East,Jamorko Pickett,JR,F,Georgetown,32,989,203,36,21,29,64,63,327,0.383,0.387,0.376,0.757,10.2,6.3,1.1,0.7,0.9,12.5,1.6,1.6
Big-East,Luwane Pipkins,SR,G,Providence,31,820,90,88,39,2,61,56,336,0.366,0.441,0.328,0.902,10.8,2.9,2.8,1.3,0.1,16.1,2.8,5.1
Big-East,Myles Powell,SR,G,Seton Hall,28,883,121,81,34,5,78,60,589,0.398,0.5,0.306,0.795,21,4.3,2.9,1.2,0.2,22.3,3.6,7.1
Big-East,Danny Ramsey,FR,F,Xavier,1,3,1,0,0,0,0,0,2,1,1,,0,2,1,0,0,0,42.4,0,10.2
Big-East,Paul Reed,JR,F,DePaul,29,918,310,47,54,74,66,86,439,0.516,0.551,0.308,0.738,15.1,10.7,1.6,1.9,2.6,27.5,4.5,9.2
Big-East,A.J. Reeves,SO,G,Providence,28,613,87,33,23,6,36,48,206,0.374,0.418,0.342,0.667,7.4,3.1,1.2,0.8,0.2,12.1,1.5,3.1
Big-East,Shavar Reynolds,JR,G,Seton Hall,30,474,53,30,24,1,22,54,126,0.43,0.383,0.478,0.828,4.2,1.8,1,0.8,0,12.5,1.5,4.7
Big-East,Jared Rhoden,SO,G,Seton Hall,30,772,193,34,36,8,31,70,272,0.441,0.524,0.337,0.623,9.1,6.4,1.1,1.2,0.3,17.3,3,6.2
Big-East,Josh Roberts,SO,F,St. John's (NY),29,550,167,24,14,44,15,49,145,0.537,0.537,,0.429,5,5.8,0.8,0.5,1.5,19.5,2,4.5
Big-East,Jaden Robinson,SO,G,Georgetown,11,45,5,1,4,0,3,1,10,0.333,0.286,0.5,0.75,0.9,0.5,0.1,0.4,0,10.7,0.1,2.6
Big-East,Jeremiah Robinson-Earl,FR,F,Villanova,31,1013,290,60,35,17,68,70,326,0.454,0.497,0.328,0.814,10.5,9.4,1.9,1.1,0.5,18.1,3.8,5.3
Big-East,Nick Rutherford,SR,G,St. John's (NY),32,724,76,100,58,10,52,84,176,0.366,0.4,0.243,0.707,5.5,2.4,3.1,1.8,0.3,11.6,1.4,1.6
Big-East,Tyrese Samuel,FR,F,Seton Hall,29,320,77,11,4,9,20,36,93,0.375,0.436,0.327,0.44,3.2,2.7,0.4,0.1,0.3,10.5,0.6,1.4
Big-East,Jermaine Samuels,JR,F,Villanova,30,910,165,61,28,21,40,64,322,0.464,0.647,0.276,0.727,10.7,5.5,2,0.9,0.7,18.4,3.6,7.3
Big-East,Tim Saunders,SR,G,Villanova,2,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.7
Big-East,Leighton Schrand,SR,G,Xavier,6,45,5,1,2,0,5,2,6,0.2,0,0.25,0.5,1,0.8,0.2,0.3,0,-0.4,0,-5.8
Big-East,Paul Scruggs,JR,G,Xavier,28,932,125,81,34,12,79,89,356,0.463,0.523,0.373,0.741,12.7,4.5,2.9,1.2,0.4,15,2.7,4.5
Big-East,Jordan Scurry,SR,G,Creighton,15,44,4,1,4,0,3,6,10,0.333,0.667,0.222,,0.7,0.3,0.1,0.3,0,6.6,0,-0.7
Big-East,Damien Sears,JR,F,St. John's (NY),28,218,53,11,15,4,14,34,37,0.368,0.368,,0.391,1.3,1.9,0.4,0.5,0.1,8.4,0.3,-1.2
Big-East,Ramon Singh,SO,G,Xavier,2,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,-23.1,0,-25
Big-East,Brandon Slater,SO,F,Villanova,31,359,41,23,11,7,12,40,49,0.377,0.515,0.15,0.4,1.6,1.3,0.7,0.4,0.2,6.9,0.6,1.3
Big-East,Derrik Smits,SR,C,Butler,17,164,29,8,1,2,17,28,53,0.588,0.588,,0.765,3.1,1.7,0.5,0.1,0.1,12.9,0.4,0.4
Big-East,Ian Steere,SO,F,St. John's (NY),6,21,1,0,0,1,2,7,4,0.2,0.25,0,1,0.7,0.2,0,0,0.2,-5.5,0,-13.8
Big-East,Mick Sullivan,SO,F,DePaul,2,2,1,0,0,0,0,0,0,,,,0,0,0.5,0,0,0,-14.8,0,-14.9
Big-East,Zak Swetye,SO,G,Xavier,2,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.1
Big-East,Cole Swider,SO,F,Villanova,31,573,91,18,6,10,24,52,188,0.442,0.618,0.352,0.667,6.1,2.9,0.6,0.2,0.3,12.9,1.5,2.6
Big-East,Kyky Tandy,FR,G,Xavier,25,462,32,22,6,4,26,36,168,0.384,0.424,0.355,0.65,6.7,1.3,0.9,0.2,0.2,9.4,0.8,0.8
Big-East,Aaron Thompson,JR,G,Butler,27,874,77,126,25,13,51,69,195,0.477,0.514,0.077,0.597,7.2,2.9,4.7,0.9,0.5,12.9,2.4,3.1
Big-East,Taurean Thompson,JR,F,Seton Hall,1,4,1,1,0,0,1,0,4,1,1,,0.667,4,1,1,0,0,46.1,0,17.4
Big-East,Symir Torrence,FR,G,Marquette,28,309,36,45,7,0,20,27,49,0.41,0.467,0.375,0.727,1.8,1.3,1.6,0.3,0,8.7,0.6,0.1
Big-East,Jordan Tucker,JR,F,Butler,30,682,113,22,8,5,42,52,266,0.357,0.358,0.357,0.791,8.9,3.8,0.7,0.3,0.2,13.2,1.9,3.1
Big-East,Qudus Wahab,FR,C,Georgetown,32,470,138,11,8,30,26,76,176,0.583,0.583,,0.632,5.5,4.3,0.3,0.3,0.9,19.5,1.6,3.5
Big-East,Nate Watson,JR,C,Providence,27,510,125,14,16,15,28,72,244,0.511,0.511,,0.565,9,4.6,0.5,0.6,0.6,21.7,2.1,4.3
Big-East,Romeo Weems,FR,F,DePaul,32,962,156,53,42,25,52,94,255,0.427,0.458,0.365,0.607,8,4.9,1.7,1.3,0.8,12.5,2.1,3
Big-East,Maliek White,SR,G,Providence,30,774,59,75,30,2,56,64,235,0.346,0.425,0.27,0.719,7.8,2,2.5,1,0.1,8.9,1.3,0.3
Big-East,D.J. Williams,SR,G,DePaul,11,98,13,1,2,0,0,6,18,0.36,0.5,0,0,1.6,1.2,0.1,0.2,0,5.5,0.1,-1.7
